cod_ibge;municipio;ano;pop_urb;pop_rur;pop_tot;grau_urb
3533809;Óleo;2030;1869;557;2426;77,04
3533908;Olímpia;2030;51581;2090;53671;96,11
3534005;Onda Verde;2030;3959;483;4442;89,13
3534104;Oriente;2030;6037;290;6327;95,42
3534203;Orindiúva;2030;7164;480;7644;93,72
3534302;Orlândia;2030;42471;1123;43594;97,42
3534401;Osasco;2030;697016;0;697016;100
3534500;Oscar Bressane;2030;2203;224;2427;90,77
3534609;Osvaldo Cruz;2030;28601;2330;30931;92,47
3534708;Ourinhos;2030;112187;2974;115161;97,42
3534757;Ouroeste;2030;9953;658;10611;93,8
3534807;Ouro Verde;2030;8227;384;8611;95,54
3534906;Pacaembu;2030;9490;3390;12880;73,68
3535002;Palestina;2030;11094;1491;12585;88,15
3535101;Palmares Paulista;2030;14043;417;14460;97,12
3535200;Palmeira d'Oeste;2030;7465;1278;8743;85,38
3535309;Palmital;2030;20510;1012;21522;95,3
3535408;Panorama;2030;15358;323;15681;97,94
3535507;Paraguaçu Paulista;2030;40899;4231;45130;90,62
3535606;Paraibuna;2030;5703;13213;18916;30,15
3535705;Paraíso;2030;5981;482;6463;92,54
3535804;Paranapanema;2030;19464;2231;21695;89,72
3535903;Paranapuã;2030;3621;276;3897;92,92
3536000;Parapuã;2030;9056;1106;10162;89,12
3536109;Pardinho;2030;6675;435;7110;93,88
3536208;Pariquera-Açu;2030;14382;5429;19811;72,6
3536257;Parisi;2030;1751;285;2036;86
3536307;Patrocínio Paulista;2030;13893;1808;15701;88,48
3536406;Paulicéia;2030;7195;556;7751;92,83
3536505;Paulínia;2030;120344;111;120455;99,91
3536570;Paulistânia;2030;1497;261;1758;85,15
3536604;Paulo de Faria;2030;7864;629;8493;92,59
3536703;Pederneiras;2030;44826;3374;48200;93
3536802;Pedra Bela;2030;1975;4050;6025;32,78
3536901;Pedranópolis;2030;1524;799;2323;65,6
3537008;Pedregulho;2030;12609;4039;16648;75,74
3537107;Pedreira;2030;49299;418;49717;99,16
3537156;Pedrinhas Paulista;2030;2713;328;3041;89,21
3537206;Pedro de Toledo;2030;8475;3242;11717;72,33
3537305;Penápolis;2030;60033;1526;61559;97,52
3537404;Pereira Barreto;2030;23949;1494;25443;94,13
3537503;Pereiras;2030;6071;3020;9091;66,78
3537602;Peruíbe;2030;71070;248;71318;99,65
3537701;Piacatu;2030;5936;348;6284;94,46
3537800;Piedade;2030;26561;27952;54513;48,72
3537909;Pilar do Sul;2030;25589;3824;29413;87
3538006;Pindamonhangaba;2030;169182;4056;173238;97,66
3538105;Pindorama;2030;15868;896;16764;94,66
3538204;Pinhalzinho;2030;8129;7673;15802;51,44
3538303;Piquerobi;2030;2911;583;3494;83,31
3538501;Piquete;2030;12579;805;13384;93,99
3538600;Piracaia;2030;27011;0;27011;100
3538709;Piracicaba;2030;395395;7008;402403;98,26
3538808;Piraju;2030;26524;1746;28270;93,82
3538907;Pirajuí;2030;19265;4080;23345;82,52
3539004;Pirangi;2030;10067;697;10764;93,52
3539103;Pirapora do Bom Jesus;2030;21686;0;21686;100
3539202;Pirapozinho;2030;28080;1003;29083;96,55
3539301;Pirassununga;2030;71568;3689;75257;95,1
3539400;Piratininga;2030;12472;1518;13990;89,15
3539509;Pitangueiras;2030;40353;686;41039;98,33
3539608;Planalto;2030;5161;500;5661;91,17
3539707;Platina;2030;3219;533;3752;85,79
3539806;Poá;2030;120328;1932;122260;98,42
3539905;Poloni;2030;5124;633;5757;89
3540002;Pompéia;2030;20875;1267;22142;94,28
3540101;Pongaí;2030;2944;290;3234;91,03
3540200;Pontal;2030;54497;339;54836;99,38
3540259;Pontalinda;2030;4270;458;4728;90,31
3540309;Pontes Gestal;2030;2312;217;2529;91,42
3540408;Populina;2030;3285;521;3806;86,31
3540507;Porangaba;2030;4780;5120;9900;48,28
3540606;Porto Feliz;2030;47840;5578;53418;89,56
3540705;Porto Ferreira;2030;54402;994;55396;98,21
3540754;Potim;2030;16470;5249;21719;75,83
3540804;Potirendaba;2030;15962;1195;17157;93,03
3540853;Pracinha;2030;1419;1544;2963;47,89
3540903;Pradópolis;2030;21803;1428;23231;93,85
3541000;Praia Grande;2030;354070;0;354070;100
3541059;Pratânia;2030;4883;790;5673;86,07
3541109;Presidente Alves;2030;3585;338;3923;91,38
3541208;Presidente Bernardes;2030;11954;1586;13540;88,29
3541307;Presidente Epitácio;2030;40679;2350;43029;94,54
3541406;Presidente Prudente;2030;223002;4644;227646;97,96
3541505;Presidente Venceslau;2030;36644;910;37554;97,58
3541604;Promissão;2030;37401;5347;42748;87,49
3541653;Quadra;2030;1060;2984;4044;26,21
3541703;Quatá;2030;14072;688;14760;95,34
3541802;Queiroz;2030;3391;269;3660;92,65
3541901;Queluz;2030;11033;2420;13453;82,01
3542008;Quitana;2030;6367;467;6834;93,17
3542107;Rafard;2030;8553;770;9323;91,74
3542206;Rancharia;2030;26992;1894;28886;93,44
3542305;Redenção da Serra;2030;3165;637;3802;83,25
3542404;Regente Feijó;2030;19020;975;19995;95,12
3542503;Reginópolis;2030;4221;2865;7086;59,57
3542602;Registro;2030;48631;6150;54781;88,77
3542701;Restinga;2030;7067;1188;8255;85,61
3542800;Ribeira;2030;1775;1458;3233;54,9
3542909;Ribeirão Bonito;2030;13063;569;13632;95,83
3543006;Ribeirão Branco;2030;11891;5794;17685;67,24
3543105;Ribeirão Corrente;2030;4267;720;4987;85,56
3543204;Ribeirão do Sul;2030;3708;545;4253;87,19
3543238;Ribeirão dos Índios;2030;1914;177;2091;91,54
3543253;Ribeirão Grande;2030;2416;5175;7591;31,83
3543303;Ribeirão Pires;2030;121747;0;121747;100
3543402;Ribeirão Preto;2030;724388;2062;726450;99,72
3543501;Riversul;2030;4328;1227;5555;77,91
3543600;Rifaina;2030;3118;352;3470;89,86
3543709;Rincão;2030;8840;1733;10573;83,61
3543808;Rinópolis;2030;8896;584;9480;93,84
3543907;Rio Claro;2030;205762;4242;210004;97,98
3544004;Rio das Pedras;2030;36980;696;37676;98,15
3544103;Rio Grande da Serra;2030;54393;0;54393;100
3544202;Riolândia;2030;9573;2528;12101;79,11
3544251;Rosana;2030;17444;386;17830;97,84
3544301;Roseira;2030;10982;377;11359;96,68
3544400;Rubiácea;2030;2148;1257;3405;63,08
3544509;Rubinéia;2030;2741;281;3022;90,7
3544608;Sabino;2030;5239;351;5590;93,72
3544707;Sagres;2030;2104;242;2346;89,68
3544806;Sales;2030;5905;394;6299;93,75
3544905;Sales Oliveira;2030;11573;462;12035;96,16
3545001;Salesópolis;2030;12292;5540;17832;68,93
3545100;Salmourão;2030;5104;199;5303;96,25
3545159;Saltinho;2030;6844;1271;8115;84,34
3545209;Salto;2030;120804;856;121660;99,3
3545308;Salto de Pirapora;2030;36995;9818;46813;79,03
3545407;Salto Grande;2030;8740;622;9362;93,36
3545506;Sandovalina;2030;4034;594;4628;87,17
3545605;Santa Adélia;2030;14343;818;15161;94,6
3545704;Santa Albertina;2030;5023;479;5502;91,29
3545803;Santa Bárbara d'Oeste;2030;191637;1516;193153;99,22
3546009;Santa Branca;2030;12735;1703;14438;88,2
3546108;Santa Clara d'Oeste;2030;1624;301;1925;84,36
3546207;Santa Cruz da Conceição;2030;3878;647;4525;85,7
3546256;Santa Cruz da Esperança;2030;1509;651;2160;69,86
3546306;Santa Cruz das Palmeiras;2030;35698;677;36375;98,14
3546405;Santa Cruz do Rio Pardo;2030;45126;2452;47578;94,85
3546504;Santa Ernestina;2030;5356;167;5523;96,98
3546603;Santa Fé do Sul;2030;30151;1236;31387;96,06
3546702;Santa Gertrudes;2030;29564;318;29882;98,94
3546801;Santa Isabel;2030;48645;9546;58191;83,6
3546900;Santa Lucia;2030;8531;297;8828;96,64
3547007;Santa Maria da Serra;2030;6312;478;6790;92,96
3547106;Santa Mercedes;2030;2669;163;2832;94,24
3547205;Santana da Ponte Pensa;2030;1111;284;1395;79,64
3547304;Santana de Parnaíba;2030;162322;0;162322;100
3547403;Santa Rita d'Oeste;2030;1905;338;2243;84,93
3547502;Santa Rita do Passa Quatro;2030;24382;1653;26035;93,65
3547601;Santa Rosa do Viterbo;2030;25833;816;26649;96,94
3547650;Santa Salete;2030;1147;254;1401;81,87
3547700;Santo Anastácio;2030;18921;967;19888;95,14
3547809;Santo André;2030;697124;0;697124;100
3547908;Santo Antonio da Alegria;2030;5206;1596;6802;76,54
3548005;Santo Antonio da Posse;2030;23790;663;24453;97,29
3548054;Santo Antonio do Aracanguá;2030;7926;680;8606;92,1
3548104;Santo Antonio do Jardim;2030;4095;1692;5787;70,76
3548203;Santo Antonio do Pinhal;2030;5308;1461;6769;78,42
3548302;Santo Expedito;2030;2962;130;3092;95,8
3548401;Santópolis do Aguapeí;2030;4827;104;4931;97,89
3548500;Santos;2030;435203;326;435529;99,93
3548609;São Bento do Sapucaí;2030;5823;4752;10575;55,06
3548708;São Bernardo do Campo;2030;823493;12953;836446;98,45
3548807;São Caetano do Sul;2030;148700;0;148700;100
3548906;São Carlos;2030;243767;10170;253937;96
3549003;São Francisco;2030;2201;372;2573;85,54
3549102;São João da Boa Vista;2030;86597;1839;88436;97,92
3549201;São João das Duas Pontes;2030;1838;527;2365;77,72
3549250;São João de Iracema;2030;1746;120;1866;93,57
3549300;São João do Pau d'Alho;2030;1684;182;1866;90,25
3549409;São Joaquim da Barra;2030;51675;925;52600;98,24
3549508;São José da Bela Vista;2030;8393;640;9033;92,91
3549607;São José do Barreiro;2030;3504;595;4099;85,48
3549706;São José do Rio Pardo;2030;50631;2946;53577;94,5
3549805;São José do Rio Preto;2030;437952;28286;466238;93,93
3549904;São José dos Campos;2030;748271;15539;763810;97,97
3549953;São Lourenço da Serra;2030;15978;909;16887;94,62
3550001;São Luís do Paraitinga;2030;6462;4225;10687;60,47
3550100;São Manuel;2030;40005;442;40447;98,91
3550209;São Miguel Arcanjo;2030;27618;5470;33088;83,47
3550308;São Paulo;2030;12132918;110053;12242971;99,1
3550407;São Pedro;2030;32111;3786;35897;89,45
3550506;São Pedro do Turvo;2030;6239;1293;7532;82,83
3550605;São Roque;2030;90836;1493;92329;98,38
3550704;São Sebastião;2030;95675;1090;96765;98,87
3550803;São Sebastião da Grama;2030;8965;2862;11827;75,8
3550902;São Simão;2030;14289;899;15188;94,08
3551009;São Vicente;2030;377516;714;378230;99,81
3551108;Sarapuí;2030;9428;1571;10999;85,72
3551207;Sarutaiá;2030;3319;370;3689;89,97
3551306;Sebastianópolis do Sul;2030;3020;348;3368;89,67
3551405;Serra Azul;2030;9394;3795;13189;71,23
3551504;Serrana;2030;48134;186;48320;99,62
3551603;Serra Negra;2030;24191;3484;27675;87,41
3551702;Sertãozinho;2030;128431;419;128850;99,67
3551801;Sete Barras;2030;10517;2330;12847;81,86
3551900;Severínia;2030;17789;572;18361;96,88
3552007;Silveiras;2030;3770;2744;6514;57,88
3552106;Socorro;2030;29611;9927;39538;74,89
3552205;Sorocaba;2030;694431;7140;701571;98,98
3552304;Sud Mennucci;2030;6757;1068;7825;86,35
3552403;Sumaré;2030;309692;3689;313381;98,82
3552502;Suzano;2030;302717;11045;313762;96,48
3552551;Suzanópolis;2030;2889;1440;4329;66,74
3552601;Tabapuã;2030;11304;734;12038;93,9
3552700;Tabatinga;2030;15636;1139;16775;93,21
3552809;Taboão da Serra;2030;314320;0;314320;100
3552908;Taciba;2030;5681;615;6296;90,23
3553005;Taguaí;2030;10736;4251;14987;71,64
3553104;Taiaçu;2030;5783;317;6100;94,8
3553203;Taiúva;2030;5826;285;6111;95,34
3553302;Tambaú;2030;21558;1562;23120;93,24
3553401;Tanabi;2030;23702;1580;25282;93,75
3553500;Tapiraí;2030;6112;1680;7792;78,44
3553609;Tapiratiba;2030;11730;790;12520;93,69
3553658;Taquaral;2030;2690;74;2764;97,32
3553708;Taquaritinga;2030;52709;1760;54469;96,77
3553807;Taquarituba;2030;22133;1533;23666;93,52
3553856;Taquarivaí;2030;3871;2425;6296;61,48
3553906;Tarabaí;2030;7417;378;7795;95,15
3553955;Tarumã;2030;15395;736;16131;95,44
3554003;Tatuí;2030;127519;2490;130009;98,08
3554102;Taubaté;2030;318147;6607;324754;97,97
3554201;Tejupá;2030;4074;719;4793;85
3554300;Teodoro Sampaio;2030;19417;3681;23098;84,06
3554409;Terra Roxa;2030;9240;320;9560;96,65
3554508;Tietê;2030;40456;3614;44070;91,8
3554607;Timburi;2030;2046;438;2484;82,37
3554656;Torre de Pedra;2030;1803;555;2358;76,46
3554706;Torrinha;2030;8797;1063;9860;89,22
3554755;Trabiju;2030;1728;93;1821;94,89
3554805;Tremembé;2030;46844;2530;49374;94,88
3554904;Três Fronteiras;2030;5024;512;5536;90,75
3554953;Tuiuti;2030;4024;2860;6884;58,45
3555000;Tupã;2030;58938;2463;61401;95,99
3555109;Tupi Paulista;2030;11598;3169;14767;78,54
3555208;Turiúba;2030;1599;240;1839;86,95
3555307;Turmalina;2030;1327;330;1657;80,08
3555356;Ubarana;2030;6149;464;6613;92,98
3555406;Ubatuba;2030;94320;2195;96515;97,73
3555505;Ubirajara;2030;3610;1233;4843;74,54
3555604;Uchôa;2030;9096;590;9686;93,91
3555703;União Paulista;2030;1548;305;1853;83,54
3555802;Urânia;2030;7411;891;8302;89,27
3555901;Uru;2030;1131;39;1170;96,67
3556008;Urupês;2030;12322;918;13240;93,07
3556107;Valentim Gentil;2030;12935;898;13833;93,51
3556206;Valinhos;2030;128328;5310;133638;96,03
3556305;Valparaíso;2030;24427;524;24951;97,9
3556354;Vargem;2030;8007;2835;10842;73,85
3556404;Vargem Grande do Sul;2030;41766;1282;43048;97,02
3556453;Vargem Grande Paulista;2030;61050;0;61050;100
3556503;Várzea Paulista;2030;128969;0;128969;100
3556602;Vera Cruz;2030;9493;840;10333;91,87
3556701;Vinhedo;2030;82959;2692;85651;96,86
3556800;Viradouro;2030;18473;557;19030;97,07
3556909;Vista Alegre do Alto;2030;8321;352;8673;95,94
3556958;Vitória Brasil;2030;1603;146;1749;91,65
3557006;Votorantim;2030;122417;4854;127271;96,19
3557105;Votuporanga;2030;91858;2648;94506;97,2
3557154;Zacarias;2030;2389;289;2678;89,21
3557204;Chavantes;2030;11649;600;12249;95,1
3557303;Estiva Gerbi;2030;9368;2378;11746;79,75
3500105;Adamantina;2035;32181;833;33014;97,48
3500204;Adolfo;2035;3033;206;3239;93,64
3500303;Aguaí;2035;36719;2197;38916;94,35
3500402;Águas da Prata;2035;7352;392;7744;94,94
3500501;Águas de Lindóia;2035;18758;170;18928;99,1
3500550;Águas de Santa Bárbara;2035;4962;1229;6191;80,15
3500600;Águas de São Pedro;2035;3315;0;3315;100
3500709;Agudos;2035;36149;1067;37216;97,13
3500758;Alambari;2035;5954;740;6694;88,95
3500808;Alfredo Marcondes;2035;3618;177;3795;95,34
3500907;Altair;2035;3768;420;4188;89,97
3501004;Altinópolis;2035;14607;652;15259;95,73
3501103;Alto Alegre;2035;3467;344;3811;90,97
3501152;Alumínio;2035;16092;3095;19187;83,87
3501202;Álvares Florence;2035;2571;634;3205;80,22
3501301;Álvares Machado;2035;22238;1726;23964;92,8
3501400;Álvaro de Carvalho;2035;3993;1498;5491;72,72
3501509;Alvinlândia;2035;3146;197;3343;94,11
3501608;Americana;2035;247550;1162;248712;99,53
3501707;Américo Brasiliense;2035;45016;343;45359;99,24
3501806;Américo de Campos;2035;5038;507;5545;90,86
3501905;Amparo;2035;63733;7122;70855;89,95
3502002;Analândia;2035;4789;602;5391;88,83
3502101;Andradina;2035;53184;2571;55755;95,39
3502200;Angatuba;2035;21120;5655;26775;78,88
3502309;Anhembi;2035;6397;1314;7711;82,96
3502408;Anhumas;2035;3872;291;4163;93,01
3502507;Aparecida;2035;35136;518;35654;98,55
3502606;Aparecida d'Oeste;2035;3364;337;3701;90,89
3502705;Apiaí;2035;22795;2597;25392;89,77
3502754;Araçariguama;2035;24863;0;24863;100
3502804;Araçatuba;2035;188414;3705;192119;98,07
3502903;Araçoiaba da Serra;2035;26031;11840;37871;68,74
3503000;Aramina;2035;5528;127;5655;97,75
3503109;Arandu;2035;5549;625;6174;89,88
3503158;Arapeí;2035;1961;460;2421;81
3503208;Araraquara;2035;230297;6739;237036;97,16
3503307;Araras;2035;133834;5693;139527;95,92
3503356;Arco-Íris;2035;1216;441;1657;73,39
3503406;Arealva;2035;7489;885;8374;89,43
3503505;Areias;2035;2743;1348;4091;67,05
3503604;Areiópolis;2035;10943;460;11403;95,97
3503703;Ariranha;2035;9368;524;9892;94,7
3503802;Artur Nogueira;2035;54227;5666;59893;90,54
3503901;Arujá;2035;101751;3473;105224;96,7
3503950;Aspásia;2035;1359;313;1672;81,28
3504008;Assis;2035;100900;4605;105505;95,64
